Year,Geography,Female,,Male,
2017,"Maries County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marin County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marinette County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, AL",0,0,0,0
2017,"Marion County, AR",0,0,0,0
2017,"Marion County, FL",17,10.6,27,18.5
2017,"Marion County, GA",0,0,0,0
2017,"Marion County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, IN",43,10.6,184,50
2017,"Marion County, KS",0,0,0,0
2017,"Marion County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, OR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, SC",0,0,6,51.2
2017,"Marion County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marion County, WV",0,0,0,0
2017,"Mariposa County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marlboro County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marquette County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marquette County, WI",0,0,0,0
2017,"Marshall County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, IN",0,0,0,0
2017,"Marshall County, KS",0,0,0,0
2017,"Marshall County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, OK",0,0,0,0
2017,"Marshall County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Marshall County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Martin County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Martin County, IN",0,0,0,0
2017,"Martin County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Martin County, MN",0,0,0,0
2017,"Martin County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Martin County, TX",0,0,0,0
2017,"Martinsville City, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mason County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mason County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mason County, MI",0,0,0,0
2017,"Mason County, TX",0,0,0,0
2017,"Mason County, WA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mason County, WV",0,0,0,0
2017,"Massac County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Matagorda County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Matanuska-Susitna Borough, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mathews County, VA",0,0,0,0
2017,"Maui County, HI",0,0,9,13
2017,"Maury County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Maverick County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mayes County, OK",0,0,0,0
2017,"Mcclain County, OK",0,0,0,0
2017,"Mccone County, MT",0,0,0,0
2017,"Mccook County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mccormick County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mccracken County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mccreary County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcculloch County, TX",0,0,0,0
2017,"Mccurtain County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcdonald County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcdonough County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcdowell County, NC",0,0,0,0
2017,"Mcdowell County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcduffie County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mchenry County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mchenry County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcintosh County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcintosh County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcintosh County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mckean County, PA",0,0,0,0
2017,"Mckenzie County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mckinley County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mclean County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mclean County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mclean County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mclennan County, TX",6,5.6,35,35.1
2017,"Mcleod County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcminn County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcmullen County, TX",0,0,0,0
2017,"Mcnairy County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mcpherson County, KS",0,0,0,0
2017,"Mcpherson County, NE",0,0,0,0
2017,"Mcpherson County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Meade County, KS",0,0,0,0
2017,"Meade County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Meade County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Meagher County, MT",0,0,0,0
2017,"Mecklenburg County, NC",54,11.6,215,50.8
2017,"Mecklenburg County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mecosta County, MI",0,0,0,0
2017,"Medina County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Medina County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Meeker County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Meigs County, OH",0,0,0,0
2017,"Meigs County, TN",0,0,0,0
2017,"Mellette County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Menard County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Menard County, TX",0,0,0,0
2017,"Mendocino County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Menifee County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Menominee County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Menominee County, WI",0,0,0,0
2017,"Merced County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mercer County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mercer County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mercer County, MO",0,0,0,0
2017,"Mercer County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mercer County, NJ",16,9.9,33,21.8
2017,"Mercer County, OH",0,0,0,0
2017,"Mercer County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mercer County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Meriwether County, GA",0,0,0,0
2017,"Merrick County, NE",0,0,0,0
2017,"Merrimack County, NH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mesa County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Metcalfe County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Miami County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Miami County, KS",0,0,0,0
2017,"Miami County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Miami-Dade County, FL",227,18.7,916,81.3
2017,"Middlesex County, CT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Middlesex County, MA",38,5.4,99,14.8
2017,"Middlesex County, NJ",27,7.6,62,18.1
2017,"Middlesex County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Midland County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Midland County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mifflin County, PA",0,0,0,0
2017,"Milam County, TX",0,0,0,0
2017,"Millard County, UT",0,0,0,0
2017,"Mille Lacs County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Miller County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Miller County, GA",0,0,0,0
2017,"Miller County, MO",0,0,0,0
2017,"Mills County, IA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mills County, TX",0,0,0,0
2017,"Milwaukee County, WI",22,5.4,114,30.5
2017,"Miner County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mineral County, CO",0,0,0,0
2017,"Mineral County, MT",0,0,0,0
2017,"Mineral County, NV",0,0,0,0
2017,"Mineral County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mingo County, WV",0,0,0,0
2017,"Minidoka County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Minnehaha County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Missaukee County, MI",0,0,0,0
2017,"Mississippi County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mississippi County, MO",0,0,0,0
2017,"Missoula County, MT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mitchell County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mitchell County, IA",0,0,0,0
2017,"Mitchell County, KS",0,0,0,0
2017,"Mitchell County, NC",0,0,0,0
2017,"Mitchell County, TX",0,0,0,0
2017,"Mobile County, AL",27,14.8,56,34.5
2017,"Modoc County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Moffat County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mohave County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Moniteau County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monmouth County, NJ",7,2.5,34,13.2
2017,"Mono County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monona County, IA",0,0,0,0
2017,"Monongalia County, WV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, AR",0,0,0,0
2017,"Monroe County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, GA",0,0,0,0
2017,"Monroe County, IA",0,0,0,0
2017,"Monroe County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, MO",0,0,0,0
2017,"Monroe County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, NY",15,4.5,51,16.9
2017,"Monroe County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Monroe County, WV",0,0,0,0
2017,"Montague County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montcalm County, MI",0,0,0,0
2017,"Monterey County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montezuma County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, AL",17,16.9,56,64
2017,"Montgomery County, AR",0,0,0,0
2017,"Montgomery County, GA",0,0,0,0
2017,"Montgomery County, IA",0,0,0,0
2017,"Montgomery County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, KS",0,0,0,0
2017,"Montgomery County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, MD",47,10.3,112,26.9
2017,"Montgomery County, MO",0,0,0,0
2017,"Montgomery County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, OH",10,4.3,52,24.4
2017,"Montgomery County, PA",9,2.5,40,11.9
2017,"Montgomery County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montgomery County, TX",7,3,36,15.8
2017,"Montgomery County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montmorency County, MI",0,0,0,0
2017,"Montour County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Montrose County, CO",0,0,0,0
2017,"Moody County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Moore County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Moore County, TN",0,0,0,0
2017,"Moore County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mora County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morehouse Parish, LA",0,0,6,59.8
2017,"Morgan County, AL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morgan County, TN",0,0,0,0
2017,"Morgan County, UT",0,0,0,0
2017,"Morgan County, WV",0,0,0,0
2017,"Morrill County, NE",0,0,0,0
2017,"Morris County, KS",0,0,0,0
2017,"Morris County, NJ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morris County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morrison County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morrow County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Morrow County, OR",0,0,0,0
2017,"Morton County, KS",0,0,0,0
2017,"Morton County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Motley County, TX",0,0,0,0
2017,"Moultrie County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mountrail County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Mower County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Muhlenberg County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Multnomah County, OR",10,2.8,74,21.6
2017,"Murray County, GA",0,0,0,0
2017,"Murray County, MN",0,0,0,0
2017,"Murray County, OK",0,0,0,0
2017,"Muscatine County, IA",0,0,0,0
2017,"Muscogee County, GA",27,32.9,55,72.2
2017,"Muskegon County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Muskingum County, OH",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Muskogee County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Musselshell County, MT",0,0,0,0
2017,"Nacogdoches County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nance County, NE",0,0,0,0
2017,"Nantucket County, MA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Napa County, CA",0,0,6,10.1
2017,"Nash County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nassau County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nassau County, NY",22,3.7,68,12.2
2017,"Natchitoches Parish, LA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Natrona County, WY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Navajo County, AZ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Navarro County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nelson County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nelson County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nelson County, VA",0,0,0,0
2017,"Nemaha County, KS",0,0,0,0
2017,"Nemaha County, NE",0,0,0,0
2017,"Neosho County, KS",0,0,0,0
2017,"Neshoba County, MS",0,0,0,0
2017,"Ness County, KS",0,0,0,0
2017,"Nevada County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nevada County, CA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"New Castle County, DE",29,11.9,66,29.2
2017,"New Hanover County, NC",6,5.7,27,28.9
2017,"New Haven County, CT",25,6.5,64,18.2
2017,"New Kent County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"New London County, CT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"New Madrid County, MO",0,0,0,0
2017,"New York County, NY",40,5.2,357,52.3
2017,"Newaygo County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newberry County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newport County, RI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newport News City, VA",5,6.5,34,48
2017,"Newton County, AR",0,0,0,0
2017,"Newton County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newton County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newton County, MO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newton County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Newton County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nez Perce County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Niagara County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nicholas County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nicholas County, WV",0,0,0,0
2017,"Nicollet County, MN",0,0,0,0
2017,"Niobrara County, WY",0,0,0,0
2017,"Noble County, IN",0,0,0,0
2017,"Noble County, OH",0,0,0,0
2017,"Noble County, OK",0,0,0,0
2017,"Nobles County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nodaway County, MO",0,0,0,0
2017,"Nolan County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nome Census Area, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Norfolk City, VA",13,13.2,58,53.1
2017,"Norfolk County, MA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Norman County, MN",0,0,0,0
2017,"North Slope Borough, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Northampton County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Northampton County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Northampton County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Northumberland County, PA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Northumberland County, VA",0,0,0,0
2017,"Northwest Arctic Borough, AK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Norton City, VA",0,0,0,0
2017,"Norton County, KS",0,0,0,0
2017,"Nottoway County, VA",0,0,8,109.2
2017,"Nowata County, OK",0,0,0,0
2017,"Noxubee County, MS",0,0,0,0
2017,"Nuckolls County, NE",0,0,0,0
2017,"Nueces County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Nye County, NV",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"O'brien County, IA",0,0,0,0
2017,"Oakland County, MI",17,3.1,94,18.1
2017,"Obion County, TN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ocean County, NJ",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oceana County, MI",0,0,0,0
2017,"Ochiltree County, TX",0,0,0,0
2017,"Oconee County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oconee County, SC",0,0,5,15.4
2017,"Oconto County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ogemaw County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oglala Lakota County, SD",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ogle County, IL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oglethorpe County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ohio County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ohio County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ohio County, WV",0,0,0,0
2017,"Okaloosa County, FL",5,6,8,9.3
2017,"Okanogan County, WA",0,0,0,0
2017,"Okeechobee County, FL",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Okfuskee County, OK",0,0,0,0
2017,"Oklahoma County, OK",23,7,87,28.2
2017,"Okmulgee County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oktibbeha County, MS",0,0,5,23.2
2017,"Oldham County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oldham County, TX",0,0,0,0
2017,"Oliver County, ND",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Olmsted County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oneida County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oneida County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oneida County, WI",0,0,0,0
2017,"Onondaga County, NY",5,2.4,16,8.6
2017,"Onslow County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ontario County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ontonagon County, MI",0,0,0,0
2017,"Orange County, CA",29,2.1,282,21.5
2017,"Orange County, FL",91,15.6,373,67.6
2017,"Orange County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Orange County, NC",0,0,5,8.6
2017,"Orange County, NY",7,4.5,19,12.2
2017,"Orange County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Orange County, VA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Orange County, VT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Orangeburg County, SC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oregon County, MO",0,0,0,0
2017,"Orleans County, NY",0,0,0,0
2017,"Orleans County, VT",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Orleans Parish, LA",46,26,142,90.9
2017,"Osage County, KS",0,0,0,0
2017,"Osage County, MO",0,0,0,0
2017,"Osage County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Osborne County, KS",0,0,0,0
2017,"Osceola County, FL",13,8.7,58,40.8
2017,"Osceola County, IA",0,0,0,0
2017,"Osceola County, MI",0,0,0,0
2017,"Oscoda County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oswego County, NY",0,0,0,0
2017,"Otero County, CO",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Otero County, NM",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Otoe County, NE",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Otsego County, MI",0,0,0,0
2017,"Otsego County, NY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ottawa County, KS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ottawa County, MI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ottawa County, OH",0,0,0,0
2017,"Ottawa County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Otter Tail County, MN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ouachita County, AR",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ouachita Parish, LA",8,11.9,22,36.4
2017,"Ouray County, CO",0,0,0,0
2017,"Outagamie County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Overton County, TN",0,0,0,0
2017,"Owen County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Owen County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Owsley County, KY",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Owyhee County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Oxford County, ME",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Ozark County, MO",0,0,0,0
2017,"Ozaukee County, WI",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pacific County, WA",0,0,0,0
2017,"Page County, IA",0,0,0,0
2017,"Page County, VA",0,0,0,0
2017,"Palm Beach County, FL",75,11.4,213,34.9
2017,"Palo Alto County, IA",0,0,0,0
2017,"Palo Pinto County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Pamlico County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Panola County, MS",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Panola County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Park County, CO",0,0,0,0
2017,"Park County, MT",0,0,0,0
2017,"Park County, WY",0,0,0,0
2017,"Parke County, IN",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Parker County, TX",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Parmer County, TX",0,0,0,0
2017,"Pasco County, FL",10,4.3,34,15.7
2017,"Pasquotank County, NC",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Passaic County, NJ",13,6,41,20.4
2017,"Patrick County, VA",0,0,0,0
2017,"Paulding County, GA",5,7.4,9,14.3
2017,"Paulding County, OH",0,0,0,0
2017,"Pawnee County, KS",0,0,0,0
2017,"Pawnee County, NE",0,0,0,0
2017,"Pawnee County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Payette County, ID",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Payne County, OK",Data suppressed,Data suppressed,Data suppressed,Data suppressed
2017,"Peach County, GA",Data suppressed,Data suppressed,Data suppressed,Data suppressed
