"Date Printed: Sunday, February 9, 2020 10:06:45 PM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | 13-24 | 25-34 | 35-44 | 45-54 | 55+ | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2014","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","307",5.1,"6,035,278"
"HIV diagnoses","2014","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","626",18.1,"3,464,834"
"HIV diagnoses","2014","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","889",24.4,"3,637,380"
"HIV diagnoses","2014","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,462",37.1,"3,942,520"
"HIV diagnoses","2014","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","1,133",24,"4,722,860"
"HIV diagnoses","2013","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","332",5.7,"5,833,331"
"HIV diagnoses","2013","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","651",18.9,"3,450,470"
"HIV diagnoses","2013","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","864",24.1,"3,584,631"
"HIV diagnoses","2013","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,454",37.8,"3,849,048"
"HIV diagnoses","2013","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","1,039",22.3,"4,649,915"
"HIV diagnoses","2012","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","324",5.7,"5,641,678"
"HIV diagnoses","2012","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","665",19.3,"3,451,974"
"HIV diagnoses","2012","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","907",25.6,"3,544,864"
"HIV diagnoses","2012","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,376",36.4,"3,777,276"
"HIV diagnoses","2012","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","1,052",23,"4,582,584"
"HIV diagnoses","2011","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","336",6.2,"5,435,997"
"HIV diagnoses","2011","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","703",20.4,"3,450,816"
"HIV diagnoses","2011","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","952",27.2,"3,496,876"
"HIV diagnoses","2011","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,259",34,"3,701,781"
"HIV diagnoses","2011","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","1,030",22.8,"4,509,545"
"HIV diagnoses","2010","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","302",5.8,"5,244,537"
"HIV diagnoses","2010","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","739",21.5,"3,440,392"
"HIV diagnoses","2010","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","1,042",30.1,"3,465,997"
"HIV diagnoses","2010","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,319",36.3,"3,630,761"
"HIV diagnoses","2010","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","1,053",23.6,"4,455,372"
"HIV diagnoses","2009","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","308",6.2,"4,971,506"
"HIV diagnoses","2009","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","675",20.3,"3,326,918"
"HIV diagnoses","2009","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","1,068",31.3,"3,416,804"
"HIV diagnoses","2009","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,320",36.2,"3,647,847"
"HIV diagnoses","2009","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","985",22.9,"4,301,560"
"HIV diagnoses","2008","Texas","48","55+","All races/ethnicities","Both sexes","All transmission categories","270",5.6,"4,808,962"
"HIV diagnoses","2008","Texas","48","45-54","All races/ethnicities","Both sexes","All transmission categories","669",20.5,"3,270,146"
"HIV diagnoses","2008","Texas","48","35-44","All races/ethnicities","Both sexes","All transmission categories","1,111",32.7,"3,402,713"
"HIV diagnoses","2008","Texas","48","25-34","All races/ethnicities","Both sexes","All transmission categories","1,260",35.3,"3,567,352"
"HIV diagnoses","2008","Texas","48","13-24","All races/ethnicities","Both sexes","All transmission categories","861",20.2,"4,258,062"
"HIV diagnoses","2018","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.4,"650,638"
"HIV diagnoses","2018","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","16",5,"322,173"
"HIV diagnoses","2018","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","20",4.6,"434,614"
"HIV diagnoses","2018","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","48",10.3,"464,908"
"HIV diagnoses","2018","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","28",4.5,"615,406"
"HIV diagnoses","2017","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","17",2.7,"630,294"
"HIV diagnoses","2017","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","12",3.8,"317,291"
"HIV diagnoses","2017","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","20",4.7,"422,296"
"HIV diagnoses","2017","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","42",9.2,"458,196"
"HIV diagnoses","2017","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","26",4.3,"602,050"
"HIV diagnoses","2016","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","8",1.3,"609,630"
"HIV diagnoses","2016","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","16",5.1,"312,613"
"HIV diagnoses","2016","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","33",8.1,"409,071"
"HIV diagnoses","2016","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","50",11.1,"450,128"
"HIV diagnoses","2016","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","32",5.4,"589,648"
"HIV diagnoses","2015","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","6",1,"589,143"
"HIV diagnoses","2015","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","19",6.2,"308,093"
"HIV diagnoses","2015","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","34",8.6,"396,478"
"HIV diagnoses","2015","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","48",10.9,"441,538"
"HIV diagnoses","2015","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","15",2.6,"579,165"
"HIV diagnoses","2014","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.6,"569,634"
"HIV diagnoses","2014","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","11",3.6,"305,398"
"HIV diagnoses","2014","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","28",7.3,"384,110"
"HIV diagnoses","2014","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","46",10.4,"440,550"
"HIV diagnoses","2014","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","20",3.5,"571,784"
"HIV diagnoses","2013","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","7",1.3,"550,725"
"HIV diagnoses","2013","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","14",4.6,"304,391"
"HIV diagnoses","2013","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","24",6.4,"372,226"
"HIV diagnoses","2013","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","46",10.4,"440,332"
"HIV diagnoses","2013","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","18",3.2,"565,343"
"HIV diagnoses","2012","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","13",2.4,"531,569"
"HIV diagnoses","2012","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","25",8.2,"305,247"
"HIV diagnoses","2012","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","24",6.7,"358,704"
"HIV diagnoses","2012","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","44",10,"442,142"
"HIV diagnoses","2012","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","16",2.9,"553,643"
"HIV diagnoses","2011","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","6",1.2,"512,438"
"HIV diagnoses","2011","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","21",6.9,"306,330"
"HIV diagnoses","2011","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","26",7.5,"346,097"
"HIV diagnoses","2011","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","31",7,"445,648"
"HIV diagnoses","2011","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","23",4.2,"543,532"
"HIV diagnoses","2010","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","4",0.8,"494,168"
"HIV diagnoses","2010","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","12",3.9,"307,114"
"HIV diagnoses","2010","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","32",9.5,"335,222"
"HIV diagnoses","2010","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","20",4.5,"446,409"
"HIV diagnoses","2010","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","17",3.2,"536,658"
"HIV diagnoses","2009","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.9,"485,201"
"HIV diagnoses","2009","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","19",6.1,"313,140"
"HIV diagnoses","2009","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","35",10.5,"333,883"
"HIV diagnoses","2009","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","43",9.7,"441,598"
"HIV diagnoses","2009","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","16",2.9,"552,983"
"HIV diagnoses","2008","Utah","49","55+","All races/ethnicities","Both sexes","All transmission categories","9",1.9,"467,560"
"HIV diagnoses","2008","Utah","49","45-54","All races/ethnicities","Both sexes","All transmission categories","24",7.7,"310,241"
"HIV diagnoses","2008","Utah","49","35-44","All races/ethnicities","Both sexes","All transmission categories","36",11,"326,665"
"HIV diagnoses","2008","Utah","49","25-34","All races/ethnicities","Both sexes","All transmission categories","45",10.4,"431,658"
"HIV diagnoses","2008","Utah","49","13-24","All races/ethnicities","Both sexes","All transmission categories","17",3.1,"549,973"
"HIV diagnoses","2018","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","3",1.4,"217,696"
"HIV diagnoses","2018","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","3",3.7,"80,719"
"HIV diagnoses","2018","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","5",7.1,"70,601"
"HIV diagnoses","2018","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","4",5.4,"74,091"
"HIV diagnoses","2018","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","3",2.9,"102,110"
"HIV diagnoses","2017","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","4",1.9,"213,788"
"HIV diagnoses","2017","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","1",1.2,"83,619"
"HIV diagnoses","2017","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","4",5.7,"69,738"
"HIV diagnoses","2017","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","8",11,"72,999"
"HIV diagnoses","2017","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","3",2.9,"102,817"
"HIV diagnoses","2016","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","1",0.5,"209,699"
"HIV diagnoses","2016","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","1",1.2,"86,286"
"HIV diagnoses","2016","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","0",0,"69,473"
"HIV diagnoses","2016","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","3",4.2,"72,216"
"HIV diagnoses","2016","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","0",0,"103,586"
"HIV diagnoses","2015","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","0",0,"205,694"
"HIV diagnoses","2015","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","4",4.5,"89,080"
"HIV diagnoses","2015","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","5",7.1,"70,551"
"HIV diagnoses","2015","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","5",7,"71,829"
"HIV diagnoses","2015","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","0",0,"104,447"
"HIV diagnoses","2014","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","2",1,"201,686"
"HIV diagnoses","2014","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","4",4.4,"91,454"
"HIV diagnoses","2014","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","3",4.2,"71,454"
"HIV diagnoses","2014","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","1",1.4,"71,676"
"HIV diagnoses","2014","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","7",6.7,"104,600"
"HIV diagnoses","2013","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","0",0,"197,177"
"HIV diagnoses","2013","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","3",3.2,"94,195"
"HIV diagnoses","2013","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","3",4.1,"72,883"
"HIV diagnoses","2013","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","6",8.4,"71,649"
"HIV diagnoses","2013","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","1",1,"105,018"
"HIV diagnoses","2012","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","3",1.6,"192,349"
"HIV diagnoses","2012","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","3",3.1,"97,270"
"HIV diagnoses","2012","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","3",4.1,"73,913"
"HIV diagnoses","2012","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","2",2.8,"71,049"
"HIV diagnoses","2012","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","3",2.9,"105,060"
"HIV diagnoses","2011","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","1",0.5,"187,433"
"HIV diagnoses","2011","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","2",2,"99,950"
"HIV diagnoses","2011","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","5",6.6,"75,636"
"HIV diagnoses","2011","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","3",4.2,"70,772"
"HIV diagnoses","2011","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","2",1.9,"105,534"
"HIV diagnoses","2010","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","2",1.1,"182,145"
"HIV diagnoses","2010","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","7",6.9,"102,169"
"HIV diagnoses","2010","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","3",3.9,"77,776"
"HIV diagnoses","2010","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","3",4.3,"69,780"
"HIV diagnoses","2010","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","5",4.8,"105,225"
"HIV diagnoses","2009","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","3",1.7,"176,019"
"HIV diagnoses","2009","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","2",2,"102,013"
"HIV diagnoses","2009","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","6",7.5,"79,499"
"HIV diagnoses","2009","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","1",1.4,"69,085"
"HIV diagnoses","2009","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","6",5.5,"108,507"
"HIV diagnoses","2008","Vermont","50","55+","All races/ethnicities","Both sexes","All transmission categories","2",1.2,"170,884"
"HIV diagnoses","2008","Vermont","50","45-54","All races/ethnicities","Both sexes","All transmission categories","2",2,"102,408"
"HIV diagnoses","2008","Vermont","50","35-44","All races/ethnicities","Both sexes","All transmission categories","5",6,"82,746"
"HIV diagnoses","2008","Vermont","50","25-34","All races/ethnicities","Both sexes","All transmission categories","9",13.2,"67,988"
"HIV diagnoses","2008","Vermont","50","13-24","All races/ethnicities","Both sexes","All transmission categories","0",0,"109,799"
"HIV diagnoses","2018","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","89",3.7,"2,422,273"
"HIV diagnoses","2018","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","106",9.4,"1,125,384"
"HIV diagnoses","2018","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","165",14.9,"1,104,883"
"HIV diagnoses","2018","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","310",26,"1,190,306"
"HIV diagnoses","2018","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","197",14.8,"1,331,778"
"HIV diagnoses","2017","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","88",3.7,"2,366,602"
"HIV diagnoses","2017","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","106",9.2,"1,146,142"
"HIV diagnoses","2017","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","168",15.4,"1,091,283"
"HIV diagnoses","2017","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","289",24.4,"1,183,999"
"HIV diagnoses","2017","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","214",16,"1,333,531"
"HIV diagnoses","2016","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","85",3.7,"2,310,342"
"HIV diagnoses","2016","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","126",10.9,"1,160,252"
"HIV diagnoses","2016","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","157",14.5,"1,086,404"
"HIV diagnoses","2016","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","321",27.3,"1,175,724"
"HIV diagnoses","2016","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","217",16.3,"1,334,264"
"HIV diagnoses","2015","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","86",3.8,"2,250,959"
"HIV diagnoses","2015","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","116",9.9,"1,171,534"
"HIV diagnoses","2015","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","181",16.6,"1,089,108"
"HIV diagnoses","2015","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","316",27,"1,169,660"
"HIV diagnoses","2015","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","256",19.1,"1,338,755"
"HIV diagnoses","2014","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","83",3.8,"2,190,782"
"HIV diagnoses","2014","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","135",11.4,"1,181,663"
"HIV diagnoses","2014","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","170",15.6,"1,090,188"
"HIV diagnoses","2014","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","279",24,"1,164,468"
"HIV diagnoses","2014","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","234",17.4,"1,343,504"
"HIV diagnoses","2013","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","98",4.6,"2,130,184"
"HIV diagnoses","2013","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","163",13.7,"1,193,582"
"HIV diagnoses","2013","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","170",15.6,"1,092,410"
"HIV diagnoses","2013","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","266",23.1,"1,153,040"
"HIV diagnoses","2013","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","247",18.4,"1,340,529"
"HIV diagnoses","2012","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","81",3.9,"2,069,266"
"HIV diagnoses","2012","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","150",12.5,"1,204,789"
"HIV diagnoses","2012","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","191",17.5,"1,093,688"
"HIV diagnoses","2012","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","278",24.4,"1,138,743"
"HIV diagnoses","2012","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","234",17.5,"1,335,644"
"HIV diagnoses","2011","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","78",3.9,"2,005,597"
"HIV diagnoses","2011","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","171",14.1,"1,212,392"
"HIV diagnoses","2011","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","176",16.1,"1,095,406"
"HIV diagnoses","2011","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","258",23,"1,119,349"
"HIV diagnoses","2011","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","214",16.1,"1,330,435"
"HIV diagnoses","2010","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","80",4.1,"1,946,348"
"HIV diagnoses","2010","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","167",13.7,"1,215,077"
"HIV diagnoses","2010","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","232",21,"1,106,753"
"HIV diagnoses","2010","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","270",24.6,"1,096,832"
"HIV diagnoses","2010","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","245",18.5,"1,327,493"
"HIV diagnoses","2009","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","92",4.9,"1,861,099"
"HIV diagnoses","2009","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","193",16.6,"1,164,693"
"HIV diagnoses","2009","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","229",20.6,"1,109,989"
"HIV diagnoses","2009","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","231",21.3,"1,084,710"
"HIV diagnoses","2009","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","235",17.8,"1,323,245"
"HIV diagnoses","2008","Virginia","51","55+","All races/ethnicities","Both sexes","All transmission categories","91",5,"1,807,553"
"HIV diagnoses","2008","Virginia","51","45-54","All races/ethnicities","Both sexes","All transmission categories","205",17.8,"1,151,789"
"HIV diagnoses","2008","Virginia","51","35-44","All races/ethnicities","Both sexes","All transmission categories","262",23.2,"1,129,894"
"HIV diagnoses","2008","Virginia","51","25-34","All races/ethnicities","Both sexes","All transmission categories","276",26,"1,061,788"
"HIV diagnoses","2008","Virginia","51","13-24","All races/ethnicities","Both sexes","All transmission categories","233",17.6,"1,321,102"
"HIV diagnoses","2018","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","69",3.2,"2,125,103"
"HIV diagnoses","2018","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","86",9.2,"933,531"
"HIV diagnoses","2018","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","125",12.5,"1,002,869"
"HIV diagnoses","2018","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","159",13.8,"1,153,357"
"HIV diagnoses","2018","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","64",5.8,"1,110,244"
"HIV diagnoses","2017","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","52",2.5,"2,073,850"
"HIV diagnoses","2017","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","77",8.2,"944,027"
"HIV diagnoses","2017","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","84",8.6,"974,397"
"HIV diagnoses","2017","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","158",14,"1,125,519"
"HIV diagnoses","2017","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","62",5.6,"1,106,862"
"HIV diagnoses","2016","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","56",2.8,"2,018,618"
"HIV diagnoses","2016","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","74",7.8,"948,107"
"HIV diagnoses","2016","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","95",10,"947,621"
"HIV diagnoses","2016","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","132",12.1,"1,090,083"
"HIV diagnoses","2016","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","68",6.2,"1,105,185"
"HIV diagnoses","2015","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","38",1.9,"1,958,871"
"HIV diagnoses","2015","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","75",7.9,"948,107"
"HIV diagnoses","2015","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","101",10.8,"930,901"
"HIV diagnoses","2015","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","163",15.5,"1,051,114"
"HIV diagnoses","2015","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","74",6.7,"1,106,016"
"HIV diagnoses","2014","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","36",1.9,"1,899,210"
"HIV diagnoses","2014","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","91",9.6,"947,724"
"HIV diagnoses","2014","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","112",12.2,"920,202"
"HIV diagnoses","2014","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","134",13.1,"1,019,149"
"HIV diagnoses","2014","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","66",5.9,"1,110,002"
"HIV diagnoses","2013","Washington","53","55+","All races/ethnicities","Both sexes","All transmission categories","31",1.7,"1,843,595"
"HIV diagnoses","2013","Washington","53","45-54","All races/ethnicities","Both sexes","All transmission categories","82",8.6,"953,217"
"HIV diagnoses","2013","Washington","53","35-44","All races/ethnicities","Both sexes","All transmission categories","122",13.3,"915,631"
"HIV diagnoses","2013","Washington","53","25-34","All races/ethnicities","Both sexes","All transmission categories","134",13.5,"992,117"
"HIV diagnoses","2013","Washington","53","13-24","All races/ethnicities","Both sexes","All transmission categories","75",6.8,"1,108,549"
