"Date Printed: Thursday, February 27, 2020 2:17:54 AM"
Title: HIV diagnoses | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Female | Male | Ages 13 years and older | All transmission categories
Footnote(s): Prevalence: Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address.
Diagnosis: HIV data for the year 2018 are preliminary and based on 6 months reporting delay.
Death: Death data based on residence at death.
NA - Not applicable


Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Transmission Category,Cases,Rate per 100000,Population
"HIV diagnoses","2010","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","62",5.6,"1,104,199"
"HIV diagnoses","2010","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","311",27.8,"1,119,130"
"HIV diagnoses","2009","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","58",5.5,"1,052,994"
"HIV diagnoses","2009","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","304",27.9,"1,088,839"
"HIV diagnoses","2008","Nevada","32","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","61",5.9,"1,041,181"
"HIV diagnoses","2008","Nevada","32","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","326",30.3,"1,077,435"
"HIV diagnoses","2018","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.3,"597,389"
"HIV diagnoses","2018","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","28",4.8,"580,912"
"HIV diagnoses","2017","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","9",1.5,"593,654"
"HIV diagnoses","2017","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","25",4.3,"576,436"
"HIV diagnoses","2016","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","14",2.4,"589,164"
"HIV diagnoses","2016","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","26",4.5,"572,014"
"HIV diagnoses","2015","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","2",0.3,"585,394"
"HIV diagnoses","2015","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","23",4,"568,260"
"HIV diagnoses","2014","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","7",1.2,"583,326"
"HIV diagnoses","2014","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","33",5.8,"565,324"
"HIV diagnoses","2013","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.4,"579,330"
"HIV diagnoses","2013","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","27",4.8,"559,934"
"HIV diagnoses","2012","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","11",1.9,"577,278"
"HIV diagnoses","2012","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","36",6.5,"556,612"
"HIV diagnoses","2011","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",1,"573,854"
"HIV diagnoses","2011","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","33",6,"552,483"
"HIV diagnoses","2010","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5",0.9,"571,046"
"HIV diagnoses","2010","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","45",8.2,"549,166"
"HIV diagnoses","2009","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","8",1.4,"573,527"
"HIV diagnoses","2009","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","31",5.6,"550,774"
"HIV diagnoses","2008","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","10",1.8,"570,978"
"HIV diagnoses","2008","New Hampshire","33","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","33",6,"548,175"
"HIV diagnoses","2018","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","242",6.2,"3,878,303"
"HIV diagnoses","2018","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","802",22,"3,645,496"
"HIV diagnoses","2017","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","282",7.3,"3,868,236"
"HIV diagnoses","2017","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","843",23.2,"3,631,112"
"HIV diagnoses","2016","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","283",7.3,"3,858,752"
"HIV diagnoses","2016","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","913",25.2,"3,619,769"
"HIV diagnoses","2015","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","281",7.3,"3,854,901"
"HIV diagnoses","2015","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","919",25.4,"3,611,306"
"HIV diagnoses","2014","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","315",8.2,"3,849,163"
"HIV diagnoses","2014","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","927",25.7,"3,604,062"
"HIV diagnoses","2013","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","306",8,"3,841,593"
"HIV diagnoses","2013","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","902",25.1,"3,593,231"
"HIV diagnoses","2012","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","322",8.4,"3,831,307"
"HIV diagnoses","2012","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","952",26.6,"3,577,565"
"HIV diagnoses","2011","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","310",8.1,"3,819,195"
"HIV diagnoses","2011","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","865",24.3,"3,560,892"
"HIV diagnoses","2010","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","367",9.6,"3,804,572"
"HIV diagnoses","2010","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","981",27.7,"3,540,804"
"HIV diagnoses","2009","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","402",10.8,"3,727,941"
"HIV diagnoses","2009","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","996",28.3,"3,521,921"
"HIV diagnoses","2008","New Jersey","34","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","426",11.5,"3,707,764"
"HIV diagnoses","2008","New Jersey","34","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,005",28.7,"3,497,094"
"HIV diagnoses","2018","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","19",2.1,"890,046"
"HIV diagnoses","2018","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","102",11.8,"861,874"
"HIV diagnoses","2017","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","18",2,"886,068"
"HIV diagnoses","2017","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","118",13.7,"858,280"
"HIV diagnoses","2016","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","15",1.7,"882,719"
"HIV diagnoses","2016","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","129",15.1,"855,562"
"HIV diagnoses","2015","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","9",1,"879,325"
"HIV diagnoses","2015","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","126",14.8,"852,079"
"HIV diagnoses","2014","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","15",1.7,"877,247"
"HIV diagnoses","2014","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","118",13.9,"850,090"
"HIV diagnoses","2013","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","18",2.1,"876,213"
"HIV diagnoses","2013","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","123",14.5,"848,392"
"HIV diagnoses","2012","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","10",1.1,"872,175"
"HIV diagnoses","2012","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","107",12.7,"843,446"
"HIV diagnoses","2011","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","20",2.3,"867,975"
"HIV diagnoses","2011","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","118",14.1,"837,635"
"HIV diagnoses","2010","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","21",2.4,"860,519"
"HIV diagnoses","2010","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","126",15.2,"829,712"
"HIV diagnoses","2009","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","28",3.4,"831,836"
"HIV diagnoses","2009","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","132",16.4,"804,921"
"HIV diagnoses","2008","New Mexico","35","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","18",2.2,"824,481"
"HIV diagnoses","2008","New Mexico","35","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","134",16.8,"795,948"
"HIV diagnoses","2018","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","511",5.9,"8,624,124"
"HIV diagnoses","2018","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,959",24.5,"7,991,803"
"HIV diagnoses","2017","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","564",6.5,"8,638,285"
"HIV diagnoses","2017","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,166",27.1,"8,002,120"
"HIV diagnoses","2016","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","592",6.8,"8,653,395"
"HIV diagnoses","2016","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,228",27.8,"8,011,706"
"HIV diagnoses","2015","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","615",7.1,"8,658,399"
"HIV diagnoses","2015","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,436",30.4,"8,007,572"
"HIV diagnoses","2014","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","701",8.1,"8,654,574"
"HIV diagnoses","2014","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,623",32.8,"7,996,256"
"HIV diagnoses","2013","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","661",7.7,"8,634,527"
"HIV diagnoses","2013","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,591",32.5,"7,972,169"
"HIV diagnoses","2012","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","773",9,"8,605,400"
"HIV diagnoses","2012","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,747",34.6,"7,935,269"
"HIV diagnoses","2011","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","906",10.6,"8,569,826"
"HIV diagnoses","2011","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,866",36.3,"7,888,317"
"HIV diagnoses","2010","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","956",11.2,"8,524,810"
"HIV diagnoses","2010","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","2,959",37.8,"7,836,377"
"HIV diagnoses","2009","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,063",12.5,"8,511,018"
"HIV diagnoses","2009","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,112",39.4,"7,898,784"
"HIV diagnoses","2008","New York","36","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1,211",14.3,"8,480,191"
"HIV diagnoses","2008","New York","36","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","3,379",43,"7,852,014"
"HIV diagnoses","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","238",5.3,"4,530,200"
"HIV diagnoses","2018","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","962",22.8,"4,214,891"
"HIV diagnoses","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","253",5.7,"4,469,928"
"HIV diagnoses","2017","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,044",25.1,"4,163,088"
"HIV diagnoses","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","259",5.9,"4,410,820"
"HIV diagnoses","2016","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,127",27.4,"4,111,194"
"HIV diagnoses","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","258",5.9,"4,348,463"
"HIV diagnoses","2015","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,069",26.4,"4,053,248"
"HIV diagnoses","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","274",6.4,"4,297,397"
"HIV diagnoses","2014","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,037",25.9,"4,003,437"
"HIV diagnoses","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","253",6,"4,246,089"
"HIV diagnoses","2013","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,023",25.8,"3,957,607"
"HIV diagnoses","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","280",6.7,"4,192,907"
"HIV diagnoses","2012","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","950",24.3,"3,908,411"
"HIV diagnoses","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","331",8,"4,142,340"
"HIV diagnoses","2011","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,102",28.5,"3,862,537"
"HIV diagnoses","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","351",8.6,"4,096,209"
"HIV diagnoses","2010","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,085",28.4,"3,826,686"
"HIV diagnoses","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","398",10,"3,976,186"
"HIV diagnoses","2009","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,179",31.5,"3,737,623"
"HIV diagnoses","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","422",10.8,"3,920,414"
"HIV diagnoses","2008","North Carolina","37","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","1,279",34.7,"3,686,788"
"HIV diagnoses","2018","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","13",4.3,"305,196"
"HIV diagnoses","2018","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","23",7.2,"320,782"
"HIV diagnoses","2017","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","7",2.3,"303,383"
"HIV diagnoses","2017","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","30",9.4,"319,142"
"HIV diagnoses","2016","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","19",6.3,"302,829"
"HIV diagnoses","2016","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","27",8.5,"319,486"
"HIV diagnoses","2015","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","6",2,"302,861"
"HIV diagnoses","2015","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","14",4.4,"320,297"
"HIV diagnoses","2014","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","3",1,"298,218"
"HIV diagnoses","2014","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","17",5.4,"313,286"
"HIV diagnoses","2013","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",1.4,"294,187"
"HIV diagnoses","2013","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","15",4.9,"306,617"
"HIV diagnoses","2012","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","5",1.7,"288,161"
"HIV diagnoses","2012","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","6",2,"297,120"
"HIV diagnoses","2011","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1",0.4,"283,634"
"HIV diagnoses","2011","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","11",3.8,"290,125"
"HIV diagnoses","2010","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","4",1.4,"280,499"
"HIV diagnoses","2010","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","9",3.2,"285,331"
"HIV diagnoses","2009","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1",0.4,"271,281"
"HIV diagnoses","2009","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","13",4.8,"272,462"
"HIV diagnoses","2008","North Dakota","38","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","1",0.4,"269,583"
"HIV diagnoses","2008","North Dakota","38","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","12",4.4,"270,409"
"HIV diagnoses","2018","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","171",3.4,"5,057,479"
"HIV diagnoses","2018","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","813",17,"4,787,176"
"HIV diagnoses","2017","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","182",3.6,"5,043,281"
"HIV diagnoses","2017","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","804",16.9,"4,770,009"
"HIV diagnoses","2016","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","191",3.8,"5,026,811"
"HIV diagnoses","2016","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","770",16.2,"4,751,160"
"HIV diagnoses","2015","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","183",3.6,"5,017,073"
"HIV diagnoses","2015","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","742",15.7,"4,737,115"
"HIV diagnoses","2014","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","132",2.6,"5,008,226"
"HIV diagnoses","2014","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","814",17.2,"4,723,941"
"HIV diagnoses","2013","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","178",3.6,"4,993,285"
"HIV diagnoses","2013","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","859",18.3,"4,703,201"
"HIV diagnoses","2012","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","179",3.6,"4,977,169"
"HIV diagnoses","2012","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","838",17.9,"4,678,042"
"HIV diagnoses","2011","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","223",4.5,"4,970,305"
"HIV diagnoses","2011","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","819",17.6,"4,662,766"
"HIV diagnoses","2010","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","168",3.4,"4,961,664"
"HIV diagnoses","2010","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","814",17.5,"4,649,126"
"HIV diagnoses","2009","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","225",4.5,"4,967,134"
"HIV diagnoses","2009","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","820",17.6,"4,649,435"
"HIV diagnoses","2008","Ohio","39","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","219",4.4,"4,958,343"
"HIV diagnoses","2008","Ohio","39","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","837",18.1,"4,634,538"
"HIV diagnoses","2018","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","45",2.7,"1,652,004"
"HIV diagnoses","2018","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","189",11.8,"1,599,575"
"HIV diagnoses","2017","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","50",3,"1,644,929"
"HIV diagnoses","2017","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","249",15.6,"1,593,206"
"HIV diagnoses","2016","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","53",3.2,"1,639,779"
"HIV diagnoses","2016","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","240",15.1,"1,588,726"
"HIV diagnoses","2015","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","44",2.7,"1,630,841"
"HIV diagnoses","2015","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","270",17.1,"1,580,722"
"HIV diagnoses","2014","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","52",3.2,"1,617,482"
"HIV diagnoses","2014","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","252",16.1,"1,566,765"
"HIV diagnoses","2013","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","48",3,"1,606,158"
"HIV diagnoses","2013","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","284",18.3,"1,555,254"
"HIV diagnoses","2012","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","48",3,"1,592,156"
"HIV diagnoses","2012","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","236",15.3,"1,539,827"
"HIV diagnoses","2011","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","56",3.5,"1,579,597"
"HIV diagnoses","2011","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","255",16.7,"1,524,806"
"HIV diagnoses","2010","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","49",3.1,"1,567,499"
"HIV diagnoses","2010","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","237",15.7,"1,512,319"
"HIV diagnoses","2009","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","53",3.4,"1,537,381"
"HIV diagnoses","2009","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","242",16.4,"1,477,586"
"HIV diagnoses","2008","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","49",3.2,"1,523,939"
"HIV diagnoses","2008","Oklahoma","40","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","238",16.3,"1,461,498"
"HIV diagnoses","2018","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","33",1.8,"1,806,997"
"HIV diagnoses","2018","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","197",11.2,"1,756,202"
"HIV diagnoses","2017","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","35",2,"1,785,402"
"HIV diagnoses","2017","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","168",9.7,"1,734,003"
"HIV diagnoses","2016","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","27",1.5,"1,759,190"
"HIV diagnoses","2016","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","199",11.7,"1,707,045"
"HIV diagnoses","2015","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","25",1.4,"1,725,166"
"HIV diagnoses","2015","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","197",11.8,"1,672,360"
"HIV diagnoses","2014","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","22",1.3,"1,701,194"
"HIV diagnoses","2014","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","217",13.2,"1,647,448"
"HIV diagnoses","2013","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","28",1.7,"1,681,466"
"HIV diagnoses","2013","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","200",12.3,"1,627,608"
"HIV diagnoses","2012","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","30",1.8,"1,667,976"
"HIV diagnoses","2012","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","240",14.9,"1,614,145"
"HIV diagnoses","2011","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","26",1.6,"1,653,566"
"HIV diagnoses","2011","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","213",13.3,"1,598,694"
"HIV diagnoses","2010","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","27",1.7,"1,635,717"
"HIV diagnoses","2010","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","210",13.3,"1,581,748"
"HIV diagnoses","2009","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","26",1.6,"1,620,912"
"HIV diagnoses","2009","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","223",14.1,"1,576,513"
"HIV diagnoses","2008","Oregon","41","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","47",2.9,"1,602,960"
"HIV diagnoses","2008","Oregon","41","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","239",15.4,"1,556,704"
"HIV diagnoses","2018","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","223",4,"5,614,231"
"HIV diagnoses","2018","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","779",14.7,"5,312,888"
"HIV diagnoses","2017","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","229",4.1,"5,604,535"
"HIV diagnoses","2017","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","859",16.2,"5,298,305"
"HIV diagnoses","2016","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","258",4.6,"5,598,349"
"HIV diagnoses","2016","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","873",16.5,"5,290,015"
"HIV diagnoses","2015","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Female","All transmission categories","257",4.6,"5,598,367"
"HIV diagnoses","2015","Pennsylvania","42","Ages 13 years and older","All races/ethnicities","Male","All transmission categories","916",17.3,"5,283,378"
